id,Nome_KOI,Nome_Kepler,Disposicao_KOI,Pontuacao_KOI,Periodo_Orbital,Raio_Planeta,Temperatura_Equilibrio,Fluxo_Insolacao,Temperatura_Efetiva,Gravidade_Surface,Erro_Periodo_Orbital_+,Erro_Periodo_Orbital_-,Flag_Nao_Transito,Flag_Sinal_Secundario,Flag_Contaminacao,Flag_Contaminacao_Ecliptica
11402995,K00173.01,Kepler-481 b,CONFIRMED,1.0,10.06083238,2.58,899.0,154.16,3151.6666666666665,4.297,1.495e-05,-1.495e-05,0,0,0,0
7898352,K01486.02,Kepler-302 b,CONFIRMED,1.0,30.1837021,3.65,634.0,38.2,3167.222222222222,4.281,0.0001154,-0.0001154,0,0,0,0
7984047,K01552.01,Kepler-9414 r,CANDIDATE,0.939,77.63424586,9.4,325.0,2.65,2655.5555555555557,4.548,6.004e-05,-6.004e-05,0,0,0,0
7951018,K01553.01,Kepler-890 b,CONFIRMED,0.331,52.75878505,8.76,540.0,20.08,3442.222222222222,4.413,3.347e-05,-3.347e-05,0,0,0,0
7747425,K01952.04,Kepler-341 e,CONFIRMED,1.0,42.4729078,2.03,539.0,19.93,3102.222222222222,4.327,0.000369,-0.000369,0,0,0,0
9892816,K01955.01,Kepler-342 b,CONFIRMED,0.998,15.17026921,2.47,905.0,158.23,3480.5555555555557,4.26,4.077e-05,-4.077e-05,0,0,0,0
9892816,K01955.02,Kepler-342 d,CONFIRMED,0.603,39.4576228,2.8,658.0,44.26,3480.5555555555557,4.26,0.0002744,-0.0002744,0,0,0,0
9836149,K01958.01,Kepler-66 b,CONFIRMED,1.0,17.8159689,3.12,699.0,56.48,3295.5555555555557,4.484,9.02e-05,-9.02e-05,0,0,0,0
4813563,K01959.01,Kepler-1026 b,CONFIRMED,1.0,36.5157639,2.55,425.0,7.71,2675.0,4.54,0.0001073,-0.0001073,0,0,0,0
2985767,K02032.01,Kepler-1063 b,CONFIRMED,1.0,14.07969236,2.08,931.0,177.81,3216.1111111111113,4.097,3.103e-05,-3.103e-05,0,0,0,0
2304320,K02033.01,Kepler-1064 b,CONFIRMED,0.998,16.54081386,1.57,570.0,24.87,2795.5555555555557,4.572,4.043e-05,-4.043e-05,0,0,0,0
3657758,K02034.01,Kepler-1065 b,CONFIRMED,1.0,3.609313059,3.26,1092.0,336.16,3131.1111111111113,4.545,7.605e-06,-7.605e-06,0,0,0,0
9790806,K02035.01,Kepler-1066 b,CONFIRMED,1.0,1.93155546,2.25,1290.0,655.43,3016.1111111111113,4.552,1.502e-05,-1.502e-05,0,0,0,0
6382217,K02036.01,Kepler-353 c,CONFIRMED,0.978,8.41100305,1.8,472.0,11.71,2069.4444444444443,4.718,2.326e-05,-2.326e-05,0,0,0,0
5375194,K01825.01,Kepler-964 b,CONFIRMED,1.0,13.52252364,2.11,652.0,42.82,2947.777777777778,4.557,7.447e-05,-7.447e-05,0,0,0,0
6468138,K01826.01,Kepler-965 b,CONFIRMED,0.987,134.2520474,3.43,393.0,5.63,3214.4444444444443,4.276,0.0005467,-0.0005467,0,0,0,0
10019708,K00199.01,Kepler-490 b,CONFIRMED,0.999,3.268695042,16.91,1597.0,1539.0,3275.0,4.046,2.62e-07,-2.62e-07,0,0,0,0
11875734,K01828.01,Kepler-966 b,CONFIRMED,1.0,99.7468804,3.94,391.0,5.55,3104.4444444444443,4.363,0.0003938,-0.0003938,0,0,0,0
7046804,K00205.01,Kepler-492 b,CONFIRMED,0.998,11.720123999,7.94,660.0,44.89,2879.4444444444443,4.564,1.574e-06,-1.574e-06,0,0,0,0
7449136,K01890.01,Kepler-1002 b,CONFIRMED,1.0,4.33643506,1.75,1453.0,1054.56,3415.5555555555557,4.133,1.148e-05,-1.148e-05,0,0,0,0
8680979,K01891.01,Kepler-330 c,CONFIRMED,1.0,15.95541913,2.18,573.0,25.54,2699.4444444444443,4.516,5.098e-05,-5.098e-05,0,0,0,0
8680979,K01891.02,Kepler-330 b,CONFIRMED,0.99,8.25980352,1.35,714.0,61.43,2699.4444444444443,4.516,4.686e-05,-4.686e-05,0,0,0,0
9030537,K01892.01,Kepler-1674 b,CONFIRMED,1.0,62.5613879,3.54,417.0,7.13,3127.777777777778,4.56,0.0003187,-0.0003187,0,0,0,0
6949061,K01960.01,Kepler-343 b,CONFIRMED,1.0,8.96847034,2.17,1024.0,259.95,3208.8888888888887,4.185,3.092e-05,-3.092e-05,0,0,0,0
7269493,K01961.01,Kepler-1027 b,CONFIRMED,1.0,1.907810683,0.91,1268.0,609.28,3001.6666666666665,4.578,3.168e-06,-3.168e-06,0,0,0,0
5513648,K01962.01,Kepler-3065 r,CANDIDATE,1.0,32.85862571,2.31,691.0,53.85,3259.4444444444443,4.135,9.207e-05,-9.207e-05,0,0,0,0
7887791,K01964.01,Kepler-9461 r,CANDIDATE,1.0,2.229326354,0.6,1273.0,621.53,3086.1111111111113,4.525,6.272e-06,-6.272e-06,0,0,0,0
11657891,K01965.01,Kepler-1028 b,CONFIRMED,1.0,2.514628496,1.27,1217.0,517.89,3127.777777777778,4.56,4.428e-06,-4.428e-06,0,0,0,0
6305192,K00219.01,Kepler-494 b,CONFIRMED,1.0,8.025118521,7.79,1093.0,336.73,3316.6666666666665,4.196,3.166e-06,-3.166e-06,0,0,0,0
6382217,K02036.02,Kepler-353 b,CONFIRMED,1.0,5.79529495,1.05,534.0,19.23,2069.4444444444443,4.718,3.623e-05,-3.623e-05,0,0,0,0
9634821,K02037.01,Kepler-1995 b,CONFIRMED,0.979,73.7578875,4.28,375.0,4.66,2776.1111111111113,4.429,0.0004304,-0.0004304,0,0,0,0
9634821,K02037.03,Kepler-4724 rr,CANDIDATE,1.0,8.56267266,2.26,768.0,82.22,2776.1111111111113,4.429,4.308e-05,-4.308e-05,0,0,0,0
8950568,K02038.01,Kepler-85 b,CONFIRMED,1.0,8.30537702,1.69,809.0,101.43,3001.6666666666665,4.495,3.937e-05,-3.937e-05,0,0,0,0
3326377,K01830.01,Kepler-967 b,CONFIRMED,1.0,13.22714056,2.22,638.0,39.1,2860.0,4.548,2.728e-05,-2.728e-05,0,0,0,0
11601584,K01831.01,Kepler-324 c,CONFIRMED,1.0,51.8098276,2.6,410.0,6.71,2866.1111111111113,4.53,0.0002294,-0.0002294,0,0,0,0
11601584,K01831.02,Kepler-324 b,CONFIRMED,0.95,4.38536428,1.15,935.0,180.22,2866.1111111111113,4.53,1.366e-05,-1.366e-05,0,0,0,0
11601584,K01831.04,Kepler-324 e,CONFIRMED,0.98,13.97945055,1.97,635.0,38.44,2866.1111111111113,4.53,3.917e-05,-3.917e-05,0,0,0,0
8689793,K01893.01,Kepler-1003 b,CONFIRMED,1.0,3.554856338,1.29,1157.0,425.04,3353.3333333333335,4.565,6.658e-06,-6.658e-06,0,0,0,0
11673802,K01894.01,Kepler-1004 b,CONFIRMED,1.0,5.28790754,7.1,1661.0,1802.31,2756.6666666666665,3.433,1.129e-05,-1.129e-05,0,0,0,0
4263293,K01895.01,Kepler-331 b,CONFIRMED,1.0,8.45746636,1.87,540.0,20.08,2397.222222222222,4.73,3.053e-05,-3.053e-05,0,0,0,0
4263293,K01895.02,Kepler-331 c,CONFIRMED,1.0,17.28116957,2.04,425.0,7.75,2397.222222222222,4.73,8.997e-05,-8.997e-05,0,0,0,0
4263293,K01895.03,Kepler-331 d,CONFIRMED,0.243,32.1340014,1.84,346.0,3.39,2397.222222222222,4.73,0.0002547,-0.0002547,0,0,0,0
5695524,K01897.01,Kepler-1774 b,CONFIRMED,0.938,59.7711433,3.17,522.0,17.53,3434.4444444444443,4.382,0.0002146,-0.0002146,0,0,0,0
6205897,K01967.01,Kepler-1029 b,CONFIRMED,1.0,4.417692516,1.57,790.0,92.16,2630.0,4.645,9.04e-06,-9.04e-06,0,0,0,0
7948784,K01968.01,Kepler-1778 b,CONFIRMED,1.0,10.08744556,3.15,942.0,186.14,3487.777777777778,4.417,2.418e-05,-2.418e-05,0,0,0,0
9244756,K01969.01,Kepler-1779 b,CONFIRMED,1.0,16.34355902,3.26,730.0,67.34,3165.5555555555557,4.394,7.639e-05,-7.639e-05,0,0,0,0
9650808,K01970.01,Kepler-344 b,CONFIRMED,1.0,21.96401646,2.57,643.0,40.41,3190.0,4.447,6.964e-05,-6.964e-05,0,0,0,0
9650808,K01970.02,Kepler-344 c,CONFIRMED,0.899,125.602323,2.89,360.0,3.95,3190.0,4.447,0.001114,-0.001114,0,0,0,0
8950568,K02038.02,Kepler-85 c,CONFIRMED,1.0,12.51353325,1.88,706.0,58.69,3001.6666666666665,4.495,6.151e-05,-6.151e-05,0,0,0,0
8950568,K02038.03,Kepler-85 d,CONFIRMED,0.889,17.9134215,1.39,626.0,36.38,3001.6666666666665,4.495,0.0002149,-0.0002149,0,0,0,0
8950568,K02038.04,Kepler-85 e,CONFIRMED,0.998,25.2149143,1.19,559.0,23.05,3001.6666666666665,4.495,0.0003992,-0.0003992,0,0,0,0
8804845,K02039.01,Kepler-1067 c,CONFIRMED,0.951,5.42586901,1.48,973.0,211.66,3090.0,4.489,1.767e-05,-1.767e-05,0,0,0,0
10480915,K02040.01,Kepler-1785 b,CONFIRMED,1.0,19.58561177,3.09,666.0,46.51,3103.3333333333335,4.401,4.526e-05,-4.526e-05,0,0,0,0
11709244,K01832.01,Kepler-325 b,CONFIRMED,1.0,4.544436472,3.0,1017.0,253.48,3007.222222222222,4.458,6.76e-06,-6.76e-06,0,0,0,0
11709244,K01832.02,Kepler-325 c,CONFIRMED,0.974,12.76220558,3.18,721.0,63.86,3007.222222222222,4.458,5.548e-05,-5.548e-05,0,0,0,0
11709244,K01832.03,Kepler-325 d,CONFIRMED,0.999,38.7149617,2.62,498.0,14.55,3007.222222222222,4.458,0.0002511,-0.0002511,0,0,0,0
11853878,K01833.01,Kepler-968 b,CONFIRMED,1.0,3.69298623,1.74,745.0,72.66,2427.777777777778,4.682,7.316e-06,-7.316e-06,0,0,0,0
5728139,K00206.01,Kepler-433 b,CONFIRMED,1.0,5.334082429,13.08,1495.0,1180.64,3500.0,4.016,1.332e-06,-1.332e-06,0,0,0,0
7668663,K01898.01,Kepler-1005 b,CONFIRMED,1.0,6.4980147,1.87,1026.0,262.18,3163.8888888888887,4.328,1.408e-05,-1.408e-05,0,0,0,0
7047922,K01899.01,Kepler-1006 b,CONFIRMED,0.975,19.76169247,2.81,791.0,92.38,3497.222222222222,4.327,6.983e-05,-6.983e-05,0,0,0,0
9353314,K01900.01,Kepler-1007 b,CONFIRMED,1.0,5.18498961,1.15,652.0,42.62,2385.0,4.68,1.159e-05,-1.159e-05,0,0,0,0
3629967,K01901.01,Kepler-1775 b,CONFIRMED,0.956,85.6542476,3.56,522.0,17.51,3214.4444444444443,4.065,0.0004328,-0.0004328,0,0,0,0
9347009,K01971.01,Kepler-1030 b,CONFIRMED,1.0,19.32945602,2.26,529.0,18.57,2774.4444444444443,4.604,9.041e-05,-9.041e-05,0,0,0,0
11253711,K01972.01,Kepler-6767 r,CANDIDATE,0.991,17.79108667,2.88,830.0,112.09,3235.0,4.148,4.413e-05,-4.413e-05,0,0,0,0
4917596,K01973.01,Kepler-1032 b,CONFIRMED,1.0,3.290114076,1.49,802.0,97.96,2473.3333333333335,4.654,6.233e-06,-6.233e-06,0,0,0,0
11046458,K00214.01,Kepler-424 b,CONFIRMED,1.0,3.311864148,9.06,1116.0,365.94,3016.1111111111113,4.499,3.55e-07,-3.55e-07,0,0,0,0
9111849,K02042.01,Kepler-8330 r,CANDIDATE,0.994,63.0732241,17.8,1077.0,317.78,3445.5555555555557,3.209,0.0002866,-0.0002866,0,0,0,0
7132798,K00220.01,Kepler-119 b,CONFIRMED,1.0,2.422084188,3.55,1213.0,511.66,3092.222222222222,4.565,4.83e-07,-4.83e-07,0,0,0,0
3448130,K02043.01,Kepler-1786 b,CONFIRMED,0.983,78.5461106,3.55,501.0,14.85,3208.8888888888887,4.172,0.000425,-0.000425,0,0,0,0
9656252,K02044.01,Kepler-1068 b,CONFIRMED,1.0,16.92342126,3.4,702.0,57.37,3196.6666666666665,4.465,5.948e-05,-5.948e-05,0,0,0,0
6026438,K02045.01,Kepler-354 b,CONFIRMED,1.0,5.47665801,2.01,741.0,71.0,2565.5555555555557,4.589,1.349e-05,-1.349e-05,0,0,0,0
9471268,K01835.01,Kepler-326 c,CONFIRMED,1.0,4.580346161,1.38,889.0,147.56,2817.222222222222,4.558,7.038e-06,-7.038e-06,0,0,0,0
9471268,K01835.02,Kepler-326 b,CONFIRMED,1.0,2.248288213,1.25,1127.0,380.75,2817.222222222222,4.558,2.61e-06,-2.61e-06,0,0,0,0
9471268,K01835.03,Kepler-326 d,CONFIRMED,1.0,6.76690759,1.31,781.0,87.79,2817.222222222222,4.558,1.438e-05,-1.438e-05,0,0,0,0
10657406,K01837.01,Kepler-969 b,CONFIRMED,1.0,34.1732156,2.37,465.0,11.09,2871.6666666666665,4.573,0.0001203,-0.0001203,0,0,0,0
5526527,K01838.01,Kepler-970 b,CONFIRMED,1.0,16.7364755,2.73,464.0,10.99,2390.0,4.618,0.0001396,-0.0001396,0,0,0,0
8766650,K01904.01,Kepler-1008 b,CONFIRMED,0.984,12.43929428,1.3,627.0,36.57,2752.777777777778,4.531,5.267e-05,-5.267e-05,0,0,0,0
10328393,K01905.01,Kepler-332 b,CONFIRMED,1.0,7.62635494,1.21,703.0,57.89,2735.0,4.61,2.202e-05,-2.202e-05,0,0,0,0
11773328,K01906.01,Kepler-1277 r,CANDIDATE,1.0,8.710442022,3.61,760.0,78.75,2991.1111111111113,4.575,7.906e-06,-7.906e-06,0,0,0,0
7094486,K01907.01,Kepler-1009 b,CONFIRMED,1.0,11.35010642,1.75,403.0,6.25,1980.5555555555557,4.734,2.163e-05,-2.163e-05,0,0,0,0
7289577,K01974.01,Kepler-1780 b,CONFIRMED,1.0,109.4450597,3.04,340.0,3.14,2983.8888888888887,4.5,0.000434,-0.000434,0,0,0,0
8543100,K01975.01,Kepler-1033 b,CONFIRMED,0.998,7.56052209,2.4,914.0,164.9,3257.222222222222,4.503,2.636e-05,-2.636e-05,0,0,0,0
2693736,K01976.01,Kepler-1034 b,CONFIRMED,1.0,12.12401737,2.37,675.0,48.98,2812.222222222222,4.469,3.197e-05,-3.197e-05,0,0,0,0
9412760,K01977.01,Kepler-345 c,CONFIRMED,1.0,9.38740646,1.69,575.0,25.83,2482.222222222222,4.656,2.454e-05,-2.454e-05,0,0,0,0
9412760,K01977.02,Kepler-345 b,CONFIRMED,1.0,7.41556471,0.79,622.0,35.37,2482.222222222222,4.656,5.357e-05,-5.357e-05,0,0,0,0
6026438,K02045.02,Kepler-354 d,CONFIRMED,0.4,24.2101973,1.5,451.0,9.8,2565.5555555555557,4.589,0.0002461,-0.0002461,0,0,0,0
10663396,K02046.01,Kepler-1069 b,CONFIRMED,1.0,23.8990075,3.26,823.0,108.3,3043.8888888888887,3.914,0.0001281,-0.0001281,0,0,0,0
11457726,K02047.01,Kepler-1070 b,CONFIRMED,1.0,6.22161107,1.59,1101.0,348.15,3469.4444444444443,4.417,2.049e-05,-2.049e-05,0,0,0,0
8956206,K02048.01,Kepler-1071 b,CONFIRMED,1.0,6.17998508,2.12,814.0,104.06,2842.777777777778,4.551,1.553e-05,-1.553e-05,0,0,0,0
9649706,K02049.01,Kepler-1072 b,CONFIRMED,1.0,1.569066598,1.68,1849.0,2763.39,3216.1111111111113,4.172,3.057e-06,-3.057e-06,0,0,0,0
5856571,K01839.01,Kepler-971 b,CONFIRMED,1.0,9.59068586,3.93,1087.0,329.34,3024.4444444444443,3.904,2.495e-05,-2.495e-05,0,0,0,0
7765528,K01840.01,Kepler-972 b,CONFIRMED,1.0,7.03932913,4.67,1060.0,298.33,3230.0,4.278,1.747e-05,-1.747e-05,0,0,0,0
11760231,K01841.01,Kepler-973 b,CONFIRMED,0.978,49.6075771,2.12,402.0,6.17,2863.8888888888887,4.592,0.0001,-0.0001,0,0,0,0
7779077,K01842.01,Kepler-1770 b,CONFIRMED,1.0,16.84183355,3.08,699.0,56.43,3094.4444444444443,4.404,6.239e-05,-6.239e-05,0,0,0,0
6046540,K00200.01,Kepler-74 b,CONFIRMED,0.998,7.340714946,14.31,1155.0,421.03,3346.6666666666665,4.191,8.05e-07,-8.05e-07,0,0,0,0
5706966,K01908.01,Kepler-333 b,CONFIRMED,1.0,12.55111099,1.34,480.0,12.56,2322.777777777778,4.669,3.528e-05,-3.528e-05,0,0,0,0
3762468,K00208.01,Kepler-493 b,CONFIRMED,1.0,3.003879547,10.96,1438.0,1011.87,3488.3333333333335,4.398,3.581e-06,-3.581e-06,0,0,0,0
5706966,K01908.02,Kepler-333 c,CONFIRMED,1.0,24.0884178,1.16,386.0,5.26,2322.777777777778,4.669,0.0001763,-0.0001763,0,0,0,0
10130039,K01909.01,Kepler-334 c,CONFIRMED,0.999,12.75800092,1.49,822.0,107.96,3194.4444444444443,4.34,3.687e-05,-3.687e-05,0,0,0,0
10130039,K01909.02,Kepler-334 b,CONFIRMED,1.0,5.47033376,1.15,1090.0,334.27,3194.4444444444443,4.34,1.659e-05,-1.659e-05,0,0,0,0
9518318,K01978.01,Kepler-346 b,CONFIRMED,1.0,6.51112385,3.09,1008.0,243.67,3333.3333333333335,4.465,1.051e-05,-1.051e-05,0,0,0,0
9518318,K01978.02,Kepler-346 c,CONFIRMED,1.0,23.85163321,3.37,654.0,43.19,3333.3333333333335,4.465,6.821e-05,-6.821e-05,0,0,0,0
7273277,K01979.01,Kepler-1035 b,CONFIRMED,0.998,2.714078374,1.38,1301.0,675.86,3212.777777777778,4.461,3.865e-06,-3.865e-06,0,0,0,0
11769890,K01980.01,Kepler-1036 b,CONFIRMED,1.0,122.8799543,2.7,326.0,2.66,2989.4444444444443,4.51,0.0006807,-0.0006807,0,0,0,0
6862721,K01982.01,Kepler-1781 b,CONFIRMED,1.0,4.88753111,2.45,1003.0,239.11,3075.5555555555557,4.499,2.174e-05,-2.174e-05,0,0,0,0
12301181,K02059.01,Kepler-1076 b,CONFIRMED,0.994,6.14728341,0.79,770.0,83.18,2758.3333333333335,4.598,2.146e-05,-2.146e-05,0,0,0,0
9279354,K02060.01,Kepler-1788 b,CONFIRMED,1.0,2.800111267,2.13,956.0,197.81,2641.1111111111113,4.579,4.014e-06,-4.014e-06,0,0,0,0
6774880,K02062.01,Kepler-1077 b,CONFIRMED,1.0,34.3511339,2.75,576.0,26.1,3366.1111111111113,4.487,0.0001512,-0.0001512,0,0,0,0
3937519,K00221.01,Kepler-495 b,CONFIRMED,1.0,3.413036353,6.62,1200.0,490.24,2977.777777777778,4.314,6.26e-07,-6.26e-07,0,0,0,0
7449541,K02063.01,Kepler-1078 b,CONFIRMED,1.0,3.00725068,1.56,1122.0,373.99,3130.5555555555557,4.587,1.144e-05,-1.144e-05,0,0,0,0
5080636,K01843.01,Kepler-974 b,CONFIRMED,1.0,4.194496867,1.57,577.0,26.2,2041.111111111111,4.747,5.587e-06,-5.587e-06,0,0,0,0
5080636,K01843.02,Kepler-2909 r,CANDIDATE,0.974,6.35585682,0.86,503.0,15.1,2041.111111111111,4.747,3.92e-05,-3.92e-05,0,0,0,0
3338885,K01845.01,Kepler-975 b,CONFIRMED,1.0,1.970340203,3.97,1599.0,1540.07,2695.0,3.972,2.276e-06,-2.276e-06,0,0,0,0
3338885,K01845.02,Kepler-975 c,CONFIRMED,1.0,5.05821338,10.69,1168.0,439.8,2695.0,3.972,4.738e-06,-4.738e-06,0,0,0,0
6776401,K01847.01,Kepler-977 b,CONFIRMED,1.0,26.85323647,2.65,544.0,20.77,2942.777777777778,4.455,6.691e-05,-6.691e-05,0,0,0,0
10130039,K01909.03,Kepler-334 d,CONFIRMED,0.987,25.0985083,1.59,656.0,43.84,3194.4444444444443,4.34,0.000102,-0.000102,0,0,0,0
8226050,K01910.01,Kepler-1010 b,CONFIRMED,0.995,34.2685741,2.44,477.0,12.2,2806.1111111111113,4.468,0.0001132,-0.0001132,0,0,0,0
9965957,K01911.01,Kepler-1011 b,CONFIRMED,1.0,5.75321539,3.14,920.0,169.44,3007.222222222222,4.51,1.184e-05,-1.184e-05,0,0,0,0
9704384,K01913.01,Kepler-1012 b,CONFIRMED,1.0,5.50860699,1.49,934.0,179.62,3008.8888888888887,4.489,1.361e-05,-1.361e-05,0,0,0,0
8426567,K01914.01,Kepler-1013 b,CONFIRMED,1.0,18.93055119,4.41,766.0,81.42,2768.3333333333335,3.987,7.549e-05,-7.549e-05,0,0,0,0
10094670,K01984.01,Kepler-1677 b,CONFIRMED,0.991,22.06402,2.67,712.0,60.81,3444.4444444444443,4.432,8.064e-05,-8.064e-05,0,0,0,0
8142942,K01985.01,Kepler-1782 b,CONFIRMED,1.0,5.756245244,2.24,773.0,84.16,2721.6666666666665,4.605,5.387e-06,-5.387e-06,0,0,0,0
8257205,K01986.01,Kepler-1038 b,CONFIRMED,0.993,148.4601819,3.61,285.0,1.56,2848.3333333333335,4.548,0.0007802,-0.0007802,0,0,0,0
9044228,K01988.01,Kepler-1039 b,CONFIRMED,1.0,0.934885365,3.21,2080.0,4435.29,2636.1111111111113,3.909,9.1e-07,-9.1e-07,0,0,0,0
7265298,K02051.01,Kepler-355 c,CONFIRMED,0.862,25.7626846,2.66,633.0,37.99,3170.5555555555557,4.381,0.0001376,-0.0001376,0,0,0,0
7265298,K02051.02,Kepler-355 b,CONFIRMED,0.995,11.0317836,1.45,840.0,117.67,3170.5555555555557,4.381,0.000228,-0.000228,0,0,0,0
7132798,K00220.02,Kepler-119 c,CONFIRMED,1.0,4.12511935,0.88,1016.0,252.18,3092.222222222222,4.565,1.942e-05,-1.942e-05,0,0,0,0
3248501,K02052.01,Kepler-8046 rr,CANDIDATE,1.0,4.22464216,4.31,1279.0,631.55,3506.1111111111113,4.408,3.146e-05,-3.146e-05,0,0,0,0
2307415,K02053.01,Kepler-356 c,CONFIRMED,0.978,13.12162167,1.99,913.0,164.48,3393.3333333333335,4.265,4.483e-05,-4.483e-05,0,0,0,0
7430034,K01848.01,Kepler-978 b,CONFIRMED,0.999,49.6220669,3.33,546.0,20.99,3281.1111111111113,4.331,0.0002049,-0.0002049,0,0,0,0
9735426,K01849.01,Kepler-979 b,CONFIRMED,1.0,8.08801663,2.94,792.0,92.93,2909.4444444444443,4.494,1.128e-05,-1.128e-05,0,0,0,0
8826168,K01850.01,Kepler-980 b,CONFIRMED,1.0,11.55103848,2.17,845.0,120.76,3263.8888888888887,4.395,2.567e-05,-2.567e-05,0,0,0,0
10464050,K01851.01,Kepler-981 b,CONFIRMED,1.0,4.469754641,2.26,1103.0,350.69,3308.8888888888887,4.507,8.123e-06,-8.123e-06,0,0,0,0
9763348,K01852.01,Kepler-982 b,CONFIRMED,1.0,15.77382794,2.72,955.0,196.14,3472.777777777778,4.129,8.038e-05,-8.038e-05,0,0,0,0
9101496,K01915.01,Kepler-335 b,CONFIRMED,1.0,6.56226483,3.07,1290.0,654.67,3247.777777777778,4.005,1.896e-05,-1.896e-05,0,0,0,0
6037581,K01916.01,Kepler-336 d,CONFIRMED,1.0,20.67876365,2.42,749.0,74.36,3240.5555555555557,4.266,6.41e-05,-6.41e-05,0,0,0,0
10723750,K00209.01,Kepler-117 c,CONFIRMED,0.993,50.79034648,10.6,612.0,33.12,3406.1111111111113,4.185,2.381e-05,-2.381e-05,0,0,0,0
6037581,K01916.02,Kepler-336 c,CONFIRMED,1.0,9.59993246,2.08,967.0,206.91,3240.5555555555557,4.266,2.139e-05,-2.139e-05,0,0,0,0
6037581,K01916.03,Kepler-336 b,CONFIRMED,0.933,2.0248205,1.01,1625.0,1652.5,3240.5555555555557,4.266,1.002e-05,-1.002e-05,0,0,0,0
10779233,K01989.01,Kepler-1040 b,CONFIRMED,0.861,201.118319,2.28,300.0,1.92,3118.8888888888887,4.447,0.001461,-0.001461,0,0,0,0
11614617,K01990.01,Kepler-1041 b,CONFIRMED,1.0,24.7577652,2.44,644.0,40.74,3374.4444444444443,4.487,0.0001215,-0.0001215,0,0,0,0
11450414,K01992.01,Kepler-347 b,CONFIRMED,1.0,12.7983174,2.88,908.0,160.33,3088.8888888888887,4.115,6.108e-05,-6.108e-05,0,0,0,0
4736569,K01996.01,Kepler-1042 b,CONFIRMED,1.0,10.13200555,1.67,574.0,25.66,2636.1111111111113,4.689,3.175e-05,-3.175e-05,0,0,0,0
10384798,K01997.01,Kepler-1043 b,CONFIRMED,1.0,38.505224,2.45,532.0,18.98,3301.1111111111113,4.504,0.0001776,-0.0001776,0,0,0,0
2307415,K02053.02,Kepler-356 b,CONFIRMED,0.983,4.6126736,1.6,1294.0,663.8,3393.3333333333335,4.265,1.208e-05,-1.208e-05,0,0,0,0
3128552,K02055.01,Kepler-1073 b,CONFIRMED,0.999,8.67890312,2.56,905.0,158.43,3042.777777777778,4.308,2.382e-05,-2.382e-05,0,0,0,0
10134152,K02056.01,Kepler-1787 b,CONFIRMED,1.0,39.3135699,2.07,540.0,20.04,3348.8888888888887,4.509,0.0001483,-0.0001483,0,0,0,0
9573685,K02057.01,Kepler-1074 b,CONFIRMED,1.0,5.94565516,1.12,568.0,24.71,2190.0,4.7,1.691e-05,-1.691e-05,0,0,0,0
10329835,K02058.01,Kepler-1075 b,CONFIRMED,1.0,1.52373073,1.26,818.0,105.95,2063.3333333333335,4.736,2.497e-06,-2.497e-06,0,0,0,0
6849046,K00201.01,Kepler-491 b,CONFIRMED,0.998,4.225384543,9.0,1111.0,360.46,3078.8888888888887,4.403,2.69e-07,-2.69e-07,0,0,0,0
8804397,K01853.01,Kepler-983 b,CONFIRMED,0.997,60.0853848,2.4,485.0,13.07,3331.1111111111113,4.459,0.0002239,-0.0002239,0,0,0,0
9662811,K01854.01,Kepler-984 b,CONFIRMED,0.99,43.0343364,2.5,484.0,13.01,3065.5555555555557,4.476,0.0001859,-0.0001859,0,0,0,0
11570749,K01856.01,Kepler-2510 r,CANDIDATE,0.999,46.2991052,4.33,592.0,29.04,2980.0,4.035,0.0001173,-0.0001173,0,0,0,0
11297236,K01857.01,Kepler-1771 b,CONFIRMED,0.862,88.6440015,2.51,391.0,5.51,3127.222222222222,4.471,0.0002922,-0.0002922,0,0,0,0
10074466,K01917.01,Kepler-1776 b,CONFIRMED,0.999,35.01190875,2.97,603.0,31.35,3244.4444444444443,4.332,9.531e-05,-9.531e-05,0,0,0,0
8218379,K01920.01,Kepler-1014 b,CONFIRMED,1.0,16.57099265,2.03,614.0,33.53,3028.3333333333335,4.589,4.023e-05,-4.023e-05,0,0,0,0
7755636,K01921.01,Kepler-1015 b,CONFIRMED,1.0,16.00496657,3.71,1040.0,276.53,3528.8888888888887,4.029,5.331e-05,-5.331e-05,0,0,0,0
9411166,K01922.01,Kepler-1016 b,CONFIRMED,1.0,1.954525966,2.38,1540.0,1331.18,3171.6666666666665,4.331,3.283e-06,-3.283e-06,0,0,0,0
4989057,K01923.01,Kepler-1017 b,CONFIRMED,1.0,7.23400381,1.78,831.0,112.48,2988.3333333333335,4.523,1.603e-05,-1.603e-05,0,0,0,0
9834040,K01998.01,Kepler-1044 b,CONFIRMED,1.0,6.77408984,2.5,1058.0,295.82,3452.222222222222,4.433,1.776e-05,-1.776e-05,0,0,0,0
6152974,K00216.01,Kepler-118 c,CONFIRMED,1.0,20.172024672,6.24,564.0,24.0,2795.5555555555557,4.474,9.335e-06,-9.335e-06,0,0,0,0
8802693,K02000.01,Kepler-1045 b,CONFIRMED,1.0,26.41044199,2.45,512.0,16.27,3008.8888888888887,4.613,7.741e-05,-7.741e-05,0,0,0,0
6061773,K02001.01,Kepler-1783 b,CONFIRMED,1.0,8.27745764,2.46,1088.0,331.35,2831.6666666666665,3.884,4.611e-05,-4.611e-05,0,0,0,0
